Y: 67 89 53 61 D9 02 FC D4 A2 A7 D9 DF C2 E6 0D BE D5 73 12 37 C1 78 51 4E AF EC D1 85 82 F1 30 64 
v: D7 03 16 BE 2B 83 31 FB AE ED 63 2C 5F 58 DD BE 00 50 62 AB 9A EA 00 21 69 9F 07 7C BB BF C4 3C 
h: 52 B8 DD 25 1F AB 89 AF FE 8E BB A5 54 B4 9A D1 8B D8 AA 09 D2 B5 D3 5F 1E 8C F0 FC C0 A7 B7 8E 
P: 8A 53 31 6F 0C FE EC 61 36 95 C6 98 63 46 39 12 12 3D 5E 04 D0 99 0C B5 D1 E0 19 ED 01 4F 2F C8 
Y: A1 D4 95 4E 25 58 8B 21 7A 63 4A 9B 75 99 D2 69 B7 4E 5E A7 5B 26 BD 02 E0 18 32 93 3A 6E DA 0A 
v: CD DB DA 2A 88 F5 E2 8A 3A 99 0C E4 94 CF 05 BC 92 07 5F 80 F3 0E 0D 32 64 2E FE 28 5F DB 95 ED 
h: EA A7 D4 4C 5D EB 8B F8 0E 62 8B F9 42 0E 43 C2 D0 16 56 19 11 BD 80 07 22 72 40 DD 50 71 1D 1A 
P: B8 6B 69 33 0C 6C 81 28 5E 05 59 BB 9E 94 64 60 D2 F2 76 25 F3 75 E0 69 35 BE 7F 6D 5D F2 41 47 
Y: 25 6C 94 F0 43 EC 2D 18 BA 6D 67 F6 DD 49 31 B9 CA E0 A0 97 0C 49 D8 70 29 6E 4D 20 64 55 85 73 
v: 8F 54 99 C8 45 59 7E 9D F7 97 39 D1 2B EF 5D BD 63 31 CA D8 D4 FF 69 14 2F 72 C7 85 A5 0B 54 A2 
h: CC 35 56 3B 71 DC F8 D3 4B 6E 0A AC 40 1B 40 32 93 EA AF 0C E6 AF 56 D6 82 03 9E B7 59 94 E7 89 
P: 52 C5 68 2E 28 29 18 F4 F2 EC 24 66 89 4D 9F D1 35 3D 8C 54 CD D4 5A 85 08 56 F4 61 3E 3C 3F EE 
Y: F0 E6 31 AD CF 68 AC 5F 9B 38 BA AF 58 0B E9 DD 45 F2 AF C3 59 C3 7C 12 C4 09 C1 F2 2A AA 10 17 
v: 04 E8 10 63 BB 0F B0 02 24 E9 1A B2 87 08 7B 42 60 E3 CF 74 21 F1 B7 47 7B A4 77 89 2E 8A 0F 59 
h: 4C 0E B3 D5 AB 5F 2C 1E 3F 99 6E 13 0B 83 A2 DE EF D6 CE 05 F1 C5 6B 67 FE F8 07 B5 97 2A 33 52 
P: 97 A0 24 FB 2F 1A 96 47 47 15 28 AF BF 5E CF 49 01 06 17 08 3B 2D 46 C7 92 35 55 D8 FA 8D 2A 30 
Y: 37 C3 8C 7B 65 2B 2D B7 EE 74 9C 90 3D 31 D1 4F E0 F1 4F 35 95 C2 62 0A E4 41 CE 4D 86 BA F9 77 
v: D7 7B 69 4D B3 74 1C 53 61 67 6A 1C 9D AE F0 63 79 17 39 74 75 C4 EF A1 A2 AC E4 D4 6D D7 80 A4 
h: 00 7E F4 9E 54 AB CB DE 57 2C 6A BF 75 4D 60 8E 7F 3F 35 5C 07 67 2B 72 78 49 01 20 1A 1B 70 7D 
P: 8B 22 BD BB 64 A3 5B 99 17 C4 67 63 6C 84 FC B8 FD 23 FE 08 CE 78 DC C2 C5 48 58 AA BE EC 5E 27 
Y: 28 A1 26 AD 02 1C 37 6A 63 B3 D0 5F 93 F0 AD 91 2F 01 7F 6B 4D 6C 6A 98 29 8F 14 AC EF 15 F9 35 
v: F5 2E BC B7 EC 5D 40 B6 34 12 8F FA 78 01 60 91 22 D1 C3 9A 9B 00 9C 2C 1D 81 44 3C 2B 3E 11 72 
h: 41 6F A1 EA 25 3A 66 27 63 CE DE A4 E5 1D B2 7B E3 BD F8 16 B2 92 E6 F5 78 3B 0A 18 C6 8D A6 FE 
P: 72 82 D4 00 FE 07 44 18 00 65 79 61 D3 74 C9 B1 75 E0 42 7B 4C 0B 2D A2 B3 9B 85 D9 09 65 BF 84 
Y: 5F 2F 9C EF 21 F3 B1 62 70 85 98 14 68 63 55 3A 16 EE F1 BE FD 0F F3 9D BF 9A D0 7F AD AB 60 4C 
v: 12 B7 12 BA 9A EA 2C 31 87 67 01 18 B5 C9 9A 02 D4 D2 CA 60 15 19 52 3B 0D 99 0D 39 02 27 64 CE 
h: AF F7 3B E6 CF 0A 0C 5D 1A 8D E3 F9 D3 3E 2E 31 40 07 9B F7 AE 97 5E 48 AA 86 8D 8D D2 2E 87 E3 
P: 58 C7 20 F1 A7 19 F4 26 02 43 B0 95 C9 DB 94 DF BB 0C 01 A6 2C BA 76 33 14 2C 17 A8 30 3E 3C 5F 
Y: 01 A9 64 A8 C2 B6 40 D1 2A DF 4C F7 AB 56 D4 CA 34 0B B4 9E A5 BE 08 2B 00 F1 50 2B CA AB 54 7E 
v: 24 4E 63 D6 E2 A2 2C 48 26 CD E6 58 06 64 98 47 8C E3 22 64 97 05 5A 58 B4 6D 6F E9 E4 3B FF 51 
h: AB 75 BD A6 73 2F A7 AA 95 F6 D3 A6 4E 7D 1F C0 BE 61 3A 00 6C 1B F8 13 5D 85 57 40 4C 42 A4 65 
P: 8B 15 3E E0 FF 37 06 F7 03 52 66 1D 39 26 80 33 A2 A7 28 D4 1C 54 E4 F4 C2 CA 94 15 DA FD CA 30 
Y: 10 A7 62 B2 6D 3C AD CD 32 DD 4D EA 83 20 15 BF A7 52 5F EB 2C 23 6B 07 15 F6 C0 69 3F 3D 3C 01 
v: E4 2F 4F BB 61 E7 9F C0 43 0A 1A 1B B1 7C 3A 38 48 A4 53 19 8B 29 B2 9B FB 0B F9 08 93 5B EF C8 
h: DC 3D 97 36 29 AD 26 85 D2 42 5E 1B 78 D4 D5 72 0A AA FF F3 91 71 84 F1 05 76 ED C8 91 87 71 AB 
P: 1D 8C 07 1C 18 A0 E1 00 4C 08 16 09 A0 1D DA 44 02 13 97 83 7C 68 59 1A 3E 0D 42 3C 83 3B 2F 07 
Y: 4F D7 6B 0B 2A C7 FA 11 2C 15 44 1E 04 FD 4C A5 A4 82 FD 0D F1 43 7D 1A DB 10 47 2D EC 5F B8 4D 
v: 52 A7 A9 71 A5 B0 9E CB F4 D0 16 39 10 9B 1F 92 8F F5 91 C1 8D 8B DD EF ED B5 43 AC 28 5D 88 49 
h: AD D8 FD C8 7B AB C8 CD 31 8D C6 58 06 E9 EE 92 D4 E8 EF BC 76 43 CF E0 B8 CC 5A 9B D8 EC E8 92 
P: 64 B2 FC A7 F9 0B 4B E0 0B 48 3B 3F 90 53 AB 3E 39 D9 75 CC E2 5E 3D C8 2B 4F B4 7A FB 43 32 60 
Y: 14 72 BC AF DC 47 0A B5 C4 C4 72 DD CA 7D 60 12 AF BF FC 09 64 EB C5 57 39 5F B2 F9 E5 46 73 41 
v: 2F AC 0D D7 B0 9E 2D D5 B2 57 7E 39 11 7D 01 D8 E8 EC 21 A6 ED 5C 2A AF 38 94 B7 7F 8F A3 9D 47 
h: CC CF 84 B7 E9 F3 11 3A F8 1D D5 1C C3 54 D4 88 51 78 87 E6 A8 87 5E 72 B2 94 4A 70 A6 12 F2 20 
P: 7C 75 79 E6 1D A2 FC 60 D2 58 31 24 2F 5D 62 C9 A6 02 05 77 97 DE 72 F5 D0 C3 26 5B E5 8C 27 52 
Y: DA 1C 1A EF FB B8 48 F4 5E 2A 36 65 14 0D 33 B1 E5 75 A6 E2 D5 22 CD 5C AE F3 11 B4 25 31 F8 03 
v: 83 10 08 58 7A 58 14 9F DA 02 2B 60 B6 42 5D 83 60 5A 06 6E 32 D1 5E E3 B1 77 C0 D7 07 81 D1 42 
h: AB 0B 51 C7 65 C1 40 3C D0 C3 25 4B 0C C2 ED 7E B8 B9 C4 78 67 C9 12 FC D2 E1 82 97 58 9F EA 29 
P: C2 B5 C6 CF F2 34 D3 41 14 F1 83 E5 B7 DE DD AC 2F FB 36 9A 16 86 E9 95 99 97 62 C8 3B F8 DB 82 
Y: 43 7D 48 7F 09 E2 B0 31 5C B6 A4 17 77 74 6A C2 FE AA 3B 79 D2 FA CA 60 8B 83 BE 81 BA D3 2B 76 
v: 17 3E 9C 44 6E 3B A3 31 2E 1E 09 98 94 69 63 4E 06 DE 23 0F 94 45 FA 48 CE AA 08 07 A5 6A D9 77 
h: 01 C1 67 63 D6 DF 48 B2 47 3D CE FC 53 D7 44 D0 C7 5A 88 73 29 C0 95 B1 1C 52 18 65 9F 62 ED 78 
P: 58 64 49 4F 5D D2 5E 68 AD 4F 69 99 F6 66 52 6C BA 07 C4 D9 92 F2 77 D6 95 21 51 56 C7 E7 4D 08 
Y: E8 B2 6E 9F 16 99 AE B7 26 2C ED F6 9C D0 AE D2 CF 55 43 69 44 6C EB D3 1C 5B 55 92 1E 15 99 19 
v: FA 83 29 DA EA 5A F6 87 53 A6 2A 87 56 98 6D 49 71 8D 3D 60 7F B8 78 06 2B D3 8F 2D CF FB D4 7D 
h: 48 EE DF 01 97 1B A7 24 4E B2 91 00 9E F2 98 DF 3D 2B 71 F6 16 37 C5 F0 38 9F EF 30 FD 48 B6 24 
P: A6 30 56 AF 33 A3 E4 E9 59 65 5B CD CE 1A CA DA B6 4B 9B 6E 6E 17 EC 51 F7 24 8E 32 AA 20 CC 9F 
Y: 25 76 5B E9 13 07 29 A7 68 D9 95 1B EF 88 83 44 12 81 4B 54 55 44 27 37 56 1B 9F 87 41 6C 2D 72 
v: FE F3 F6 35 C1 CF 83 B0 52 22 CC 90 39 3A 78 94 36 29 71 AD 15 91 46 CF 08 E3 B3 09 C3 C9 15 F2 
h: 3D 69 FC C9 F7 00 9A 59 BB 3D 17 10 07 B5 20 81 5E 82 99 C5 8B 44 88 81 F0 3F 63 3E 4B 1F 41 E2 
P: D5 C5 6F A4 C0 1A 20 72 3A 0E 06 A1 B4 30 3C 9C 91 5E D7 10 C5 E5 7F 3E 97 22 90 B7 D7 7E 59 B1 
Y: A3 C1 83 1A D5 A2 46 4A 5E BF 1E D8 16 64 73 E7 12 10 0C 69 3D 73 25 F1 D3 72 AD 10 02 D8 38 4B 
v: 3A D0 EB D3 BB 57 03 66 19 8D 40 13 8F EA 5D F2 74 E2 18 E5 AB B6 52 E9 C8 1A 82 42 10 07 F6 45 
h: 65 7C 74 C9 B9 EB 8D 74 C6 86 D9 90 3C 5E 77 E6 75 34 DC 57 99 D1 BC EF B4 19 23 58 35 26 81 FE 
P: 54 98 F5 88 42 76 51 2B 54 5B 00 25 33 3C 7A B4 40 71 9C 9E E2 43 20 A2 6F BA 3C 9B 96 78 73 56 
Y: C2 6E A9 62 3E 50 8F 59 45 0F 79 4C 46 E0 EC E5 96 35 D6 2D 9B 16 D0 17 D0 C0 9D 6B 2A EE 20 21 
v: 88 88 3A 05 11 45 FD E7 F9 4E FA D1 3E B0 D2 00 4B B0 38 FF 48 F8 6C 43 72 1A E6 28 1A F7 9B 6B 
h: 85 14 71 97 94 66 CA C4 8E 6A C5 61 FF F7 73 F9 4B 18 87 EF 86 71 2B 85 17 42 A4 FA BA 75 CF 39 
P: 55 43 89 B2 6D 8C 67 5E 12 EC 06 67 67 49 71 AA BD 03 86 F7 C7 54 34 A3 20 1D FF 47 04 72 99 14 
Y: 69 16 1D C4 F7 D8 F7 77 DE 63 45 44 F5 29 E1 F0 8C 21 59 8E CF 5E 29 36 0C 8A 9A 70 08 F8 7A 70 
v: 06 48 04 EB F3 BD 8E 15 27 47 27 36 40 09 5D AD 5F 35 DD 25 2B C4 DE 79 31 03 8D 0B 99 31 C8 7F 
h: 27 7E 04 2C B2 DA AE C9 93 B5 BD F8 A5 51 E8 47 B3 1C A1 6A 49 89 AF C0 51 D0 B6 8D AF 30 EE 08 
P: 4F 76 B0 7A E6 EC 52 8D C1 57 AD 5F 85 C8 7C 63 83 2A 8A F8 A8 0F D3 0A 6D 8D B6 1D 8F E0 32 2D 
Y: 5B 7F 75 AF 2A B9 A2 D1 86 80 00 6B 32 F2 99 A6 DF A0 2A 73 23 C0 94 5F 50 9E D3 3B 09 29 6E 21 
v: 96 12 3B F9 04 4C 31 80 3E E5 95 E2 23 C6 CA 84 57 35 12 E1 44 2F EC 4D D5 A8 92 EF 18 B6 0C A8 
h: 1A B3 22 F3 32 8F 0C CE 3C ED 79 ED 98 CB 85 0F 01 EE 29 7C 10 C7 01 77 BD BE 17 6C 3A 88 BE C0 
P: 7C 72 79 9C CA 4F D0 CC 12 A7 BC D7 50 49 C9 AF 12 64 78 D0 6E 27 95 04 BE F1 12 1E 7C 3E B2 4D 
Y: B6 72 BD 30 48 89 75 F7 4A 8A 7F 42 AB DE 6A 37 66 D3 A2 CB E2 86 59 D5 30 36 A0 B3 C5 FD 23 1F 
v: 60 72 48 D6 DB BB 93 57 B9 52 D9 01 89 B5 DF B7 62 9A 56 1D B8 4C 2B B4 52 D3 4E CE 77 CF 0A 2E 
h: F1 37 60 BA A8 F8 6B CF 51 29 76 01 D7 F2 65 9E 8C 2B F9 DB BB E9 D2 10 5B DC 14 4E 59 8F 07 EB 
P: 5A 18 28 E9 27 55 38 9E 9A DD B4 55 A3 06 05 8E 6F FE 79 09 37 42 71 17 9C 75 35 E6 63 CE 12 0C 
Y: 16 02 17 FC E0 F7 F6 04 D2 B7 19 38 C4 94 C8 02 22 0B 0E 15 83 AB 39 E3 74 E3 C1 51 A5 D9 9E 23 
v: 4E B5 3E 94 82 4C D2 B2 7B AC E2 B7 A7 1F 3C 25 AE 0A B4 4F 60 D5 DF 34 3E 90 D8 5E 6B C7 95 69 
h: 80 89 FD 08 9A 58 4B 31 7F FD E9 BE 73 EC F4 19 31 2D 23 AF 60 D8 24 99 4D CE 98 1A 5B DE EB 73 
P: 2C 85 31 0E 7F 94 22 7D 53 93 27 36 EC 41 DC 71 A2 0C 3A A0 D2 80 50 3A 39 3B AB CD B0 2E 0F F5 
Y: 30 11 AD 54 8A A3 23 42 F0 30 B8 FD 17 7C 8C 60 72 B3 7E 32 60 78 28 BF 9E C5 1B B2 AF B2 13 1C 
v: 8D BA 9A C0 F9 2E 9C D6 4A 4C 85 3A C7 11 B9 65 F1 0D E0 3E 49 1F C9 E8 56 94 15 F0 FC 69 D8 4C 
h: 64 1A 05 BA 03 AD A4 FF D9 72 FC EA 12 B1 3B D3 D1 58 09 F7 C7 09 10 86 5C 21 35 28 64 06 EC 88 
P: 78 40 0C 37 4A FC E9 BF 1B 9E E1 3B AC 6E FF 55 38 EC 9A 55 46 56 49 C6 E7 1C 18 91 22 BD AE 02 
Y: 75 C6 CC BB 81 71 25 4C B8 65 48 67 16 01 09 90 C0 1B 0E 0A 22 68 45 29 2B 78 7E 6E 9E 68 14 1B 
v: 10 50 DC 9F B2 55 14 AB 4D 22 9C 46 C8 79 B8 BD E3 C2 0C 15 33 65 10 E4 F8 AC 6B EE 04 59 DB 5E 
h: 7B E0 81 50 D1 EF 48 3F 53 11 AB 41 6E 18 C8 9C CF 07 7C 39 ED 3B 63 55 72 6B 00 96 EB D4 93 E3 
P: 88 F9 9A BD 72 81 60 4D 32 CB 19 27 FA 2D B1 17 C1 5A 1F 14 4B AF AE DF 9E 7E 27 15 4D CA 07 1B 
Y: E3 44 A2 34 F1 4C 76 34 CD 7F 2F 7F BA 8B EB 3A 86 38 AC DA 9C 7D 4F 9C 18 90 4B F7 7E 21 AE 0A 
v: 0E 20 7B 1A 14 94 7B 9F 94 1E C6 F1 9B 11 27 F3 BF 24 4F 52 13 5E 45 60 A7 41 6A 5E B4 2F 0A A2 
h: 66 72 14 76 69 A6 DE FD 47 F9 19 44 D5 B4 B0 1B 95 FC 93 D0 84 7B CB 3D 1F 7D 5E 9A 3D 67 30 D3 
P: EC D4 37 DC D7 1E 40 05 BE A8 1A 3D 00 1A 1A 87 52 1B 6D C6 CD 69 61 BE 79 2F 99 8C 1A 9D 54 B8 
Y: 89 D9 BE C2 E1 F7 8E 55 9F 94 28 93 BB 75 47 8A 00 DE A9 FB 33 CA 64 33 59 BF 33 2A 65 56 97 45 
v: 81 2E FE 68 FA 0D F2 BC 8E AA EF 3A C6 1A 2E 5D C8 E0 C0 03 93 24 97 6D 8C E5 01 DC 10 76 95 4D 
h: 0C B5 6C 64 20 C1 91 7E F2 0C 43 4C A9 7E 72 CA 0F 68 29 65 6F 7B 72 54 16 A3 08 74 FA 0D 2D AA 
P: F4 49 A6 6C CB 24 27 8C 48 5F 1D 1C 7B 61 E0 BC 02 2C 8F 58 6E 1C 12 05 37 5B 80 A2 44 46 B9 14 
Y: 60 78 B4 35 99 79 A0 7B E0 D0 7A 87 59 15 03 EC FB BD B5 96 C8 26 BE 83 08 57 C5 1A 7C B6 5D 08 
v: A7 E6 3B 6D 33 F7 DD A4 92 32 1F 36 E3 E9 D2 0F C0 BB C3 47 8F 6E B7 62 F2 F8 1F 8C 70 64 CF 61 
h: 17 19 6E A2 C2 CA C2 03 F6 29 3A 9B DF 4F A6 59 2D 7F 0E 03 49 3C 41 9E AF F7 EB 0F 95 00 F5 3C 
P: 38 90 71 2F 96 D8 2D 77 3F 9B 4B C1 3D 33 C1 A2 6E 8B DD D1 02 2E 61 16 BC 8B 0A 38 DB 43 58 25 
Y: 8B EE 1E 4D 93 C9 89 FB A8 24 6D A0 1F A6 8E C1 90 15 8F 5F 61 5E 54 06 5F 71 37 3C 36 FF 7D 14 
v: 84 B8 08 DF 02 A3 C5 AA 59 BF 3A 42 20 42 02 CB 71 87 0C A4 98 14 16 AA C7 5A C4 E4 00 77 E1 F8 
h: 77 68 04 7E 0D 68 43 51 D8 72 7C B1 81 2F CC 47 63 A0 73 FA DC 03 35 93 66 C4 B3 74 D6 E0 77 E1 
P: 12 9D 7D DF F1 63 63 96 72 86 1E 49 AC F9 29 32 37 8E B0 81 13 3D 0B 0E 8F BA 64 CB C2 F4 93 59 
Y: BF 7F 95 5C C4 14 23 6E EC 82 C2 A1 E2 EF EA DE DA 4A 7A 98 23 81 21 6E 43 49 8F 8F 2C F7 04 3F 
v: 5C 46 DA 02 9D E3 AA 24 80 9F BC 61 BF 80 C5 51 26 A8 5B 06 74 E9 62 EA 20 2A E7 3D 3F D1 78 C6 
h: DC 23 EF 03 34 27 EE 15 82 A8 00 F3 2E 6D AA EE 29 09 1B 5E AC A4 74 A1 58 F3 15 9B 59 0E AF D7 
P: 21 B1 D0 75 8C 14 C0 58 98 D1 90 AC 42 66 0F B9 81 C4 45 1D 5C D7 8F B3 5C 72 94 BB 33 DC 9A 74 
Y: F7 7D 94 A0 15 03 BE 98 85 C6 CF 55 95 CB 6D 1B 81 40 57 F7 7A 25 A0 5E C5 89 38 C5 B4 CC 89 24 
v: 3A 22 25 89 B0 B9 35 70 09 21 8D 91 95 98 9F 03 30 2A 09 75 9A E1 83 DF B3 97 C4 C3 81 71 47 82 
h: 3E 70 09 E7 5F 9F A7 F6 C0 93 FE 62 97 8C FE E1 7D 1B 42 62 6C 15 14 3D CA 90 37 88 0E CA C1 34 
P: C6 75 DB 79 8A EB 5A F7 CA CD D9 8F 0C 4D 80 7A 74 6F 7C 69 50 81 00 63 72 00 5B 53 38 B5 9C F0 
Y: 14 A7 EA 0C 74 AE 48 87 47 86 48 B0 6B D3 31 58 90 BF BF E7 D4 8C CA D1 79 C7 A9 27 CA 46 FB 59 
v: 6E 1B 7B 75 D9 53 3C 06 D9 5A 77 D3 8C DD 4F FF 64 67 CA 78 B7 8A 6D 88 5D C7 64 A1 6F 34 78 FA 
h: 57 94 D4 D0 27 E0 16 F8 C4 7E A3 25 02 01 7E 50 5F 33 66 2C 85 58 B4 00 A4 5C BF 45 BA 29 A6 53 
P: A8 AA C5 0A 02 7D F0 40 05 96 A7 21 2E 50 B2 3D BD 86 4F 9F 93 0D E6 87 44 B6 78 D3 31 56 46 2C 
Y: 2D 1E C2 F4 ED D0 5B 62 DF FF 25 1F F5 07 23 28 D3 EC 27 C0 C4 81 49 DE 63 5A 65 F2 E4 88 A9 5D 
v: 08 1C B0 84 2C 5E 76 49 39 06 EF 93 23 A0 78 BB 99 3C 57 25 2E D3 8B 95 9C C1 75 10 84 A8 73 44 
h: 26 06 4B F5 1D 31 A3 7F A4 BE 29 70 C9 B8 64 25 52 0C 4B C8 95 B3 6D 52 F0 6B 6C B1 72 DB 5C 6F 
P: 32 63 85 76 7E 1F 09 82 AA 48 0E 0C 5C 5B 86 D3 0C 4E 33 26 7E 44 6A DD E9 3A E6 9A 53 64 62 2C 
Y: EE D7 D8 DC D3 DF 72 1C 9D DE 1A DA 7A 2C 38 7B FA 51 B7 39 EE 4E 5B 8C FF A8 66 4A 4F 6F 78 0F 
v: 61 96 8B 79 AF A1 69 88 57 68 1D 1D EB 98 E7 DE 2D CF D4 5A 91 21 A9 42 13 75 CD 69 8F B1 93 F3 
h: 6C 08 42 7C 42 21 85 17 D8 4C 09 A2 DA 78 0F EE E0 B6 E8 F2 EC 36 B2 E7 5E DA 46 14 25 B9 25 64 
P: 11 D4 C6 B3 7D 6B 4C 21 00 51 A2 92 60 EF C2 47 95 7A BC 83 9D DB 33 36 9E EC D9 09 25 D7 BC FC 
Y: 75 A6 77 BF 9A ED AD 2B 6F 43 E0 7B A8 95 6C 81 D4 65 BE EF 24 95 E7 9C E0 5B 24 4D 73 D6 72 01 
v: 91 82 CC FF DC F3 DD ED C4 4B 6B EB 0A 24 7E 37 7F E2 2B 66 2B BC 81 FE 0B C8 29 58 36 FC A3 66 
h: 31 D8 DF 62 8E E6 F8 8C BF 70 37 6C 36 08 60 04 14 1E 27 40 0E 95 16 62 C2 8B C0 FF 11 2C 4B A6 
P: B9 B0 EA EB F3 0A D0 1A AF C0 73 2B 99 3D 82 58 91 E8 36 7C 32 BD A2 15 41 52 AF D2 03 4C A7 B4 
Y: AA AB 85 C6 9C A8 E8 88 85 56 C9 FE 7C 53 8C 9A BC 05 5B 18 FD 9E 50 79 96 D5 6E 6D B6 8C 78 4E 
v: F8 EB 85 75 24 76 66 D6 F6 09 FE F1 BA 4C F7 FB 74 BD B0 8A 79 80 71 71 EF B9 04 ED 6F 41 4D 1E 
h: 3D 6A EC DF 6B 0D E0 E2 1A 79 AB 2D 74 2B E9 33 00 1D 8D CC 35 4A 2F 16 92 FD 5B 15 4A 60 62 46 
P: DF 18 A1 72 C6 D8 6F 90 45 B9 E0 2A 78 13 92 EB BC E0 11 54 B2 9F 5A E3 D6 9C 06 1A 9E 29 BC D4 
Y: CE 19 8B 31 D9 FC 76 CC 4A 6F 89 AD 54 AB 6B 15 65 B3 1F F7 2E 8D 06 57 B5 12 50 91 4F 31 40 39 
v: B7 0E 1A E3 68 25 CE 34 C5 A4 DD 2F C9 A8 09 0A F4 9F C2 3B AA EA E9 9B CD 94 92 8D 07 5A C9 A7 
h: A1 B8 02 16 39 78 60 EE 8D 85 9E 06 3E 70 20 FD 37 24 49 30 CF 13 F0 DC 6A 28 AF 1B 39 48 1E 5C 
P: FF 15 E7 10 51 50 7D 28 B3 E5 74 7C 03 96 C3 8E D7 ED 47 EE 44 ED 49 F9 05 39 B2 0D 78 93 BE 1C 
Y: 6C E9 4C 79 59 76 95 75 E0 A1 22 8D 30 FB D1 3D 7A 56 42 A5 27 00 41 20 71 74 3A FC 3E 3A 56 64 
v: 35 05 5A BA 81 B9 75 5A F0 EF B9 60 18 04 A3 8F 6C C8 48 E1 24 6D 9E E4 DA 2E 40 7C 1E 22 7E F8 
h: 2E A0 E8 F6 CA AE 4E 46 23 60 3C 96 D0 C8 13 BF 51 6F 39 C5 FA B7 3B 97 89 71 D8 19 18 70 13 6A 
P: D6 A8 6C 69 E3 4C 54 EF CE 03 4C DD 54 CD 68 9D 26 42 28 28 47 FB 9A 3B 98 70 48 78 6A 2D B5 19 
Y: 2B 5A 20 22 F9 3A 54 4A 1F 2A B5 AB 3B 63 0F A1 0B 20 BE D6 D5 D2 2E AC BC 09 5E 54 05 68 3C 7D 
v: 9D 05 90 9D B7 D4 F0 9B 97 CA 84 16 1E DC 3B 83 4C 09 33 EE 00 18 95 05 EC 3B 47 29 A7 2C 5D 20 
h: FA 4D 93 AB E5 7D 71 79 C9 66 BB E0 7E F7 60 6D 6C CA D9 85 0D 1D 92 CA 54 AC BB 20 79 A1 0A 3E 
P: E6 66 A9 74 3F 19 A3 E3 D0 7D AD 9E 18 00 7E 6A F1 AC 27 4F CC 91 3D 51 FE 1B 6F 4D 1F AF 9D 85 
Y: 89 AE 18 9F 5A D0 FA C1 D4 B3 4B B7 ED F7 DE 0E BD EB 77 14 F8 02 19 2C 40 DF 4F CC 2E 50 05 79 
v: 5D 2F 7A 6F 4B 83 70 E5 C0 68 57 23 64 AB 80 7C 89 EE 63 D4 8B 90 89 D6 00 AF 2E 73 EA 46 26 FA 
h: E1 3C 9E 9C C5 E6 EC 42 CF 84 11 7E 2D CA 6C 0D A7 E7 3C D7 11 B1 0A 75 D0 2B 9D EF BF 56 C0 7A 
P: F6 A7 25 A3 1B CF 73 40 D7 13 D7 A1 13 DF 3C CC 04 20 9F E1 16 C3 F6 F2 CC 63 37 39 98 47 57 23 
Y: A7 8C 90 EF C2 D7 CB D2 A8 71 4F E5 17 92 6B 43 24 9C EC 44 48 5C 2B 9D 00 B2 46 2F 47 57 57 55 
v: A7 E8 7B 45 EF 0A C9 65 D5 AC 58 ED 09 05 CF E3 1A 73 AA FD C6 58 50 FA B4 2B 4D 96 03 CC EA F9 
h: 00 C3 3A 57 99 5E 62 AF 6D 3C BC EB D7 25 18 03 A8 44 77 74 42 21 09 E6 2B E4 F0 BF A1 FE 2E 59 
P: 91 43 BE 1C A3 06 45 FB 63 95 2C 00 99 80 17 9B 31 C5 9D F7 1E 13 25 1E 39 92 1F E3 A8 D0 A1 0A 
Y: 06 BE 39 39 55 50 9B 2F 30 3D 1B 68 0B 15 C9 04 B9 48 21 86 42 94 58 CC 9B 01 24 65 4B 81 85 1C 
v: F2 CB 8B 85 4B 0A 21 02 23 91 9A 10 3E 80 44 0C 7C 46 B1 65 E4 66 28 74 CB 87 A3 B8 62 C8 6F 6B 
h: 39 2F DE 02 04 5E 94 D8 3A C0 51 AE 0A E2 70 3A 15 A0 21 6E 90 61 5A 10 32 9C 73 3A AC 0F C2 48 
P: 85 DE E8 D3 F5 D5 BF C7 DA AA 42 AD 14 2C 59 23 CB A3 34 B5 13 EF A6 47 A0 F4 90 D3 78 D2 4F 59 
Y: CC 7F 14 3C EE E4 5D 86 1D F1 67 6B D9 55 34 1A E5 31 55 EE 36 AE 9B DC D2 AF FA 2B 1A E2 65 0A 
v: 77 25 A4 81 78 E8 97 47 5A A1 24 95 C9 73 5D A1 30 A2 09 BD D1 0C 29 21 AE 5C A5 C5 4B ED 4C 5B 
h: B4 76 34 EC 9C 40 9B 08 B4 1C D1 D9 67 74 1C 79 1C FF D8 C4 22 04 A8 69 D9 2E E4 E5 BF EB 0F E7 
P: 64 C8 3E BC A4 20 D9 45 06 AF 7A 52 83 F5 EA 2D 2B D6 E1 03 D4 74 91 F2 00 CD EF C0 02 57 09 F8 
Y: D0 E8 A7 C4 43 65 60 BD CD AD A5 28 B3 79 3D 46 B6 6C 77 B2 B2 48 43 C3 0B C2 18 E9 F4 45 AF 67 
v: B6 00 BC 42 86 94 71 0B 11 84 A1 F9 83 81 61 DE 3A AF B7 21 A7 2F 3A 01 E8 A8 C5 AB 56 54 E6 06 
h: 5A 72 1D D2 6D 74 F9 B8 BD 71 E7 99 25 6C 7A 97 EE 42 E2 91 D0 E0 6F 02 B8 DC F2 45 8F 93 F8 50 
P: 05 69 D4 63 38 37 6C CA 93 98 25 AE F7 28 FA 21 2D 4F 01 85 77 8A A5 4D 7D 53 93 77 98 8D 3D 92 
Y: 81 9E 35 57 9E F8 25 06 32 2A F2 54 DB 71 14 B0 AD 83 89 E7 38 AF 3D 83 04 4C E4 69 36 3B 6C 5F 
